,food,ndbList,ndbNumber,group,measures,name,nutrient_id,unit,value
890,turnip_greens,0,11568,Proximates,"[{'label': 'cup, chopped', 'eqv': 55.0, 'eunit': 'g', 'qty': 1.0, 'value': '3.92'}]","Carbohydrate, by difference",205,g,7.13
891,turnip_greens,0,11568,Proximates,"[{'label': 'cup, chopped', 'eqv': 55.0, 'eunit': 'g', 'qty': 1.0, 'value': '1.8'}]","Fiber, total dietary",291,g,3.2
892,turnip_greens,0,11568,Proximates,"[{'label': 'cup, chopped', 'eqv': 55.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.45'}]","Sugars, total",269,g,0.81
893,turnip_greens,0,11568,Minerals,"[{'label': 'cup, chopped', 'eqv': 55.0, 'eunit': 'g', 'qty': 1.0, 'value': '104'}]","Calcium, Ca",301,mg,190
894,turnip_greens,0,11568,Minerals,"[{'label': 'cup, chopped', 'eqv': 55.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.61'}]","Iron, Fe",303,mg,1.10
895,turnip_greens,0,11568,Minerals,"[{'label': 'cup, chopped', 'eqv': 55.0, 'eunit': 'g', 'qty': 1.0, 'value': '17'}]","Magnesium, Mg",304,mg,31
896,turnip_greens,0,11568,Minerals,"[{'label': 'cup, chopped', 'eqv': 55.0, 'eunit': 'g', 'qty': 1.0, 'value': '23'}]","Phosphorus, P",305,mg,42
897,turnip_greens,0,11568,Minerals,"[{'label': 'cup, chopped', 'eqv': 55.0, 'eunit': 'g', 'qty': 1.0, 'value': '163'}]","Potassium, K",306,mg,296
898,turnip_greens,0,11568,Minerals,"[{'label': 'cup, chopped', 'eqv': 55.0, 'eunit': 'g', 'qty': 1.0, 'value': '22'}]","Sodium, Na",307,mg,40
899,turnip_greens,0,11568,Minerals,"[{'label': 'cup, chopped', 'eqv': 55.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.10'}]","Zinc, Zn",309,mg,0.19
900,turnip_greens,0,11568,Vitamins,"[{'label': 'cup, chopped', 'eqv': 55.0, 'eunit': 'g', 'qty': 1.0, 'value': '33.0'}]","Vitamin C, total ascorbic acid",401,mg,60.0
901,turnip_greens,0,11568,Vitamins,"[{'label': 'cup, chopped', 'eqv': 55.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.039'}]",Thiamin,404,mg,0.070
902,turnip_greens,0,11568,Vitamins,"[{'label': 'cup, chopped', 'eqv': 55.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.055'}]",Riboflavin,405,mg,0.100
903,turnip_greens,0,11568,Vitamins,"[{'label': 'cup, chopped', 'eqv': 55.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.330'}]",Niacin,406,mg,0.600
904,turnip_greens,0,11568,Vitamins,"[{'label': 'cup, chopped', 'eqv': 55.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.145'}]",Vitamin B-6,415,mg,0.263
905,turnip_greens,0,11568,Vitamins,"[{'label': 'cup, chopped', 'eqv': 55.0, 'eunit': 'g', 'qty': 1.0, 'value': '107'}]","Folate, DFE",435,µg,194
906,turnip_greens,0,11568,Vitamins,"[{'label': 'cup, chopped', 'eqv': 55.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.00'}]",Vitamin B-12,418,µg,0.00
907,turnip_greens,0,11568,Vitamins,"[{'label': 'cup, chopped', 'eqv': 55.0, 'eunit': 'g', 'qty': 1.0, 'value': '318'}]","Vitamin A, RAE",320,µg,579
908,turnip_greens,0,11568,Vitamins,"[{'label': 'cup, chopped', 'eqv': 55.0, 'eunit': 'g', 'qty': 1.0, 'value': '6373'}]","Vitamin A, IU",318,IU,11587
909,turnip_greens,0,11568,Vitamins,"[{'label': 'cup, chopped', 'eqv': 55.0, 'eunit': 'g', 'qty': 1.0, 'value': '1.57'}]",Vitamin E (alpha-tocopherol),323,mg,2.86
910,turnip_greens,0,11568,Vitamins,"[{'label': 'cup, chopped', 'eqv': 55.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.0'}]",Vitamin D (D2 + D3),328,µg,0.0
911,turnip_greens,0,11568,Vitamins,"[{'label': 'cup, chopped', 'eqv': 55.0, 'eunit': 'g', 'qty': 1.0, 'value': '0'}]",Vitamin D,324,IU,0
912,turnip_greens,0,11568,Vitamins,"[{'label': 'cup, chopped', 'eqv': 55.0, 'eunit': 'g', 'qty': 1.0, 'value': '138.1'}]",Vitamin K (phylloquinone),430,µg,251.0
913,turnip_greens,0,11568,Lipids,"[{'label': 'cup, chopped', 'eqv': 55.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.039'}]","Fatty acids, total saturated",606,g,0.070
914,turnip_greens,0,11568,Lipids,"[{'label': 'cup, chopped', 'eqv': 55.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.011'}]","Fatty acids, total monounsaturated",645,g,0.020
915,turnip_greens,0,11568,Lipids,"[{'label': 'cup, chopped', 'eqv': 55.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.066'}]","Fatty acids, total polyunsaturated",646,g,0.120
916,turnip_greens,0,11568,Lipids,"[{'label': 'cup, chopped', 'eqv': 55.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.000'}]","Fatty acids, total trans",605,g,0.000
917,turnip_greens,0,11568,Lipids,"[{'label': 'cup, chopped', 'eqv': 55.0, 'eunit': 'g', 'qty': 1.0, 'value': '0'}]",Cholesterol,601,mg,0
918,turnip_greens,0,11568,Other,"[{'label': 'cup, chopped', 'eqv': 55.0, 'eunit': 'g', 'qty': 1.0, 'value': '0'}]",Caffeine,262,mg,0
919,mustard_greens,0,11270,Proximates,"[{'label': 'cup, chopped', 'eqv': 56.0, 'eunit': 'g', 'qty': 1.0, 'value': '50.79'}]",Water,255,g,90.70
920,mustard_greens,0,11270,Proximates,"[{'label': 'cup, chopped', 'eqv': 56.0, 'eunit': 'g', 'qty': 1.0, 'value': '15'}]",Energy,208,kcal,27
921,mustard_greens,0,11270,Proximates,"[{'label': 'cup, chopped', 'eqv': 56.0, 'eunit': 'g', 'qty': 1.0, 'value': '1.60'}]",Protein,203,g,2.86
922,mustard_greens,0,11270,Proximates,"[{'label': 'cup, chopped', 'eqv': 56.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.24'}]",Total lipid (fat),204,g,0.42
923,mustard_greens,0,11270,Proximates,"[{'label': 'cup, chopped', 'eqv': 56.0, 'eunit': 'g', 'qty': 1.0, 'value': '2.62'}]","Carbohydrate, by difference",205,g,4.67
924,mustard_greens,0,11270,Proximates,"[{'label': 'cup, chopped', 'eqv': 56.0, 'eunit': 'g', 'qty': 1.0, 'value': '1.8'}]","Fiber, total dietary",291,g,3.2
925,mustard_greens,0,11270,Proximates,"[{'label': 'cup, chopped', 'eqv': 56.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.74'}]","Sugars, total",269,g,1.32
926,mustard_greens,0,11270,Minerals,"[{'label': 'cup, chopped', 'eqv': 56.0, 'eunit': 'g', 'qty': 1.0, 'value': '64'}]","Calcium, Ca",301,mg,115
927,mustard_greens,0,11270,Minerals,"[{'label': 'cup, chopped', 'eqv': 56.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.92'}]","Iron, Fe",303,mg,1.64
928,mustard_greens,0,11270,Minerals,"[{'label': 'cup, chopped', 'eqv': 56.0, 'eunit': 'g', 'qty': 1.0, 'value': '18'}]","Magnesium, Mg",304,mg,32
929,mustard_greens,0,11270,Minerals,"[{'label': 'cup, chopped', 'eqv': 56.0, 'eunit': 'g', 'qty': 1.0, 'value': '32'}]","Phosphorus, P",305,mg,58
930,mustard_greens,0,11270,Minerals,"[{'label': 'cup, chopped', 'eqv': 56.0, 'eunit': 'g', 'qty': 1.0, 'value': '215'}]","Potassium, K",306,mg,384
931,mustard_greens,0,11270,Minerals,"[{'label': 'cup, chopped', 'eqv': 56.0, 'eunit': 'g', 'qty': 1.0, 'value': '11'}]","Sodium, Na",307,mg,20
932,mustard_greens,0,11270,Minerals,"[{'label': 'cup, chopped', 'eqv': 56.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.14'}]","Zinc, Zn",309,mg,0.25
933,mustard_greens,0,11270,Vitamins,"[{'label': 'cup, chopped', 'eqv': 56.0, 'eunit': 'g', 'qty': 1.0, 'value': '39.2'}]","Vitamin C, total ascorbic acid",401,mg,70.0
934,mustard_greens,0,11270,Vitamins,"[{'label': 'cup, chopped', 'eqv': 56.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.045'}]",Thiamin,404,mg,0.080
935,mustard_greens,0,11270,Vitamins,"[{'label': 'cup, chopped', 'eqv': 56.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.062'}]",Riboflavin,405,mg,0.110
936,mustard_greens,0,11270,Vitamins,"[{'label': 'cup, chopped', 'eqv': 56.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.448'}]",Niacin,406,mg,0.800
937,mustard_greens,0,11270,Vitamins,"[{'label': 'cup, chopped', 'eqv': 56.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.101'}]",Vitamin B-6,415,mg,0.180
938,mustard_greens,0,11270,Vitamins,"[{'label': 'cup, chopped', 'eqv': 56.0, 'eunit': 'g', 'qty': 1.0, 'value': '7'}]","Folate, DFE",435,µg,12
939,mustard_greens,0,11270,Vitamins,"[{'label': 'cup, chopped', 'eqv': 56.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.00'}]",Vitamin B-12,418,µg,0.00
940,mustard_greens,0,11270,Vitamins,"[{'label': 'cup, chopped', 'eqv': 56.0, 'eunit': 'g', 'qty': 1.0, 'value': '85'}]","Vitamin A, RAE",320,µg,151
941,mustard_greens,0,11270,Vitamins,"[{'label': 'cup, chopped', 'eqv': 56.0, 'eunit': 'g', 'qty': 1.0, 'value': '1693'}]","Vitamin A, IU",318,IU,3024
942,mustard_greens,0,11270,Vitamins,"[{'label': 'cup, chopped', 'eqv': 56.0, 'eunit': 'g', 'qty': 1.0, 'value': '1.13'}]",Vitamin E (alpha-tocopherol),323,mg,2.01
943,mustard_greens,0,11270,Vitamins,"[{'label': 'cup, chopped', 'eqv': 56.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.0'}]",Vitamin D (D2 + D3),328,µg,0.0
944,mustard_greens,0,11270,Vitamins,"[{'label': 'cup, chopped', 'eqv': 56.0, 'eunit': 'g', 'qty': 1.0, 'value': '0'}]",Vitamin D,324,IU,0
945,mustard_greens,0,11270,Vitamins,"[{'label': 'cup, chopped', 'eqv': 56.0, 'eunit': 'g', 'qty': 1.0, 'value': '144.2'}]",Vitamin K (phylloquinone),430,µg,257.5
946,mustard_greens,0,11270,Lipids,"[{'label': 'cup, chopped', 'eqv': 56.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.006'}]","Fatty acids, total saturated",606,g,0.010
947,mustard_greens,0,11270,Lipids,"[{'label': 'cup, chopped', 'eqv': 56.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.052'}]","Fatty acids, total monounsaturated",645,g,0.092
948,mustard_greens,0,11270,Lipids,"[{'label': 'cup, chopped', 'eqv': 56.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.021'}]","Fatty acids, total polyunsaturated",646,g,0.038
949,mustard_greens,0,11270,Lipids,"[{'label': 'cup, chopped', 'eqv': 56.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.000'}]","Fatty acids, total trans",605,g,0.000
950,mustard_greens,0,11270,Lipids,"[{'label': 'cup, chopped', 'eqv': 56.0, 'eunit': 'g', 'qty': 1.0, 'value': '0'}]",Cholesterol,601,mg,0
951,mustard_greens,0,11270,Other,"[{'label': 'cup, chopped', 'eqv': 56.0, 'eunit': 'g', 'qty': 1.0, 'value': '0'}]",Caffeine,262,mg,0
952,potatoes,0,11362,Proximates,"[{'label': 'skin', 'eqv': 38.0, 'eunit': 'g', 'qty': 1.0, 'value': '31.65'}]",Water,255,g,83.29
953,potatoes,0,11362,Proximates,"[{'label': 'skin', 'eqv': 38.0, 'eunit': 'g', 'qty': 1.0, 'value': '22'}]",Energy,208,kcal,58
954,potatoes,0,11362,Proximates,"[{'label': 'skin', 'eqv': 38.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.98'}]",Protein,203,g,2.57
955,potatoes,0,11362,Proximates,"[{'label': 'skin', 'eqv': 38.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.04'}]",Total lipid (fat),204,g,0.10
956,potatoes,0,11362,Proximates,"[{'label': 'skin', 'eqv': 38.0, 'eunit': 'g', 'qty': 1.0, 'value': '4.73'}]","Carbohydrate, by difference",205,g,12.44
957,potatoes,0,11362,Proximates,"[{'label': 'skin', 'eqv': 38.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.9'}]","Fiber, total dietary",291,g,2.5
958,potatoes,0,11362,Minerals,"[{'label': 'skin', 'eqv': 38.0, 'eunit': 'g', 'qty': 1.0, 'value': '11'}]","Calcium, Ca",301,mg,30
959,potatoes,0,11362,Minerals,"[{'label': 'skin', 'eqv': 38.0, 'eunit': 'g', 'qty': 1.0, 'value': '1.23'}]","Iron, Fe",303,mg,3.24
960,potatoes,0,11362,Minerals,"[{'label': 'skin', 'eqv': 38.0, 'eunit': 'g', 'qty': 1.0, 'value': '9'}]","Magnesium, Mg",304,mg,23
961,potatoes,0,11362,Minerals,"[{'label': 'skin', 'eqv': 38.0, 'eunit': 'g', 'qty': 1.0, 'value': '14'}]","Phosphorus, P",305,mg,38
962,potatoes,0,11362,Minerals,"[{'label': 'skin', 'eqv': 38.0, 'eunit': 'g', 'qty': 1.0, 'value': '157'}]","Potassium, K",306,mg,413
963,potatoes,0,11362,Minerals,"[{'label': 'skin', 'eqv': 38.0, 'eunit': 'g', 'qty': 1.0, 'value': '4'}]","Sodium, Na",307,mg,10
964,potatoes,0,11362,Minerals,"[{'label': 'skin', 'eqv': 38.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.13'}]","Zinc, Zn",309,mg,0.35
965,potatoes,0,11362,Vitamins,"[{'label': 'skin', 'eqv': 38.0, 'eunit': 'g', 'qty': 1.0, 'value': '4.3'}]","Vitamin C, total ascorbic acid",401,mg,11.4
966,potatoes,0,11362,Vitamins,"[{'label': 'skin', 'eqv': 38.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.008'}]",Thiamin,404,mg,0.021
967,potatoes,0,11362,Vitamins,"[{'label': 'skin', 'eqv': 38.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.014'}]",Riboflavin,405,mg,0.038
968,potatoes,0,11362,Vitamins,"[{'label': 'skin', 'eqv': 38.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.393'}]",Niacin,406,mg,1.033
969,potatoes,0,11362,Vitamins,"[{'label': 'skin', 'eqv': 38.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.091'}]",Vitamin B-6,415,mg,0.239
970,potatoes,0,11362,Vitamins,"[{'label': 'skin', 'eqv': 38.0, 'eunit': 'g', 'qty': 1.0, 'value': '6'}]","Folate, DFE",435,µg,17
971,potatoes,0,11362,Vitamins,"[{'label': 'skin', 'eqv': 38.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.00'}]",Vitamin B-12,418,µg,0.00
972,potatoes,0,11362,Vitamins,"[{'label': 'skin', 'eqv': 38.0, 'eunit': 'g', 'qty': 1.0, 'value': '0'}]","Vitamin A, RAE",320,µg,0
973,potatoes,0,11362,Vitamins,"[{'label': 'skin', 'eqv': 38.0, 'eunit': 'g', 'qty': 1.0, 'value': '0'}]","Vitamin A, IU",318,IU,0
974,potatoes,0,11362,Vitamins,"[{'label': 'skin', 'eqv': 38.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.0'}]",Vitamin D (D2 + D3),328,µg,0.0
975,potatoes,0,11362,Vitamins,"[{'label': 'skin', 'eqv': 38.0, 'eunit': 'g', 'qty': 1.0, 'value': '0'}]",Vitamin D,324,IU,0
976,potatoes,0,11362,Lipids,"[{'label': 'skin', 'eqv': 38.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.010'}]","Fatty acids, total saturated",606,g,0.026
977,potatoes,0,11362,Lipids,"[{'label': 'skin', 'eqv': 38.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.001'}]","Fatty acids, total monounsaturated",645,g,0.002
978,potatoes,0,11362,Lipids,"[{'label': 'skin', 'eqv': 38.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.016'}]","Fatty acids, total polyunsaturated",646,g,0.043
979,potatoes,0,11362,Lipids,"[{'label': 'skin', 'eqv': 38.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.000'}]","Fatty acids, total trans",605,g,0.000
980,potatoes,0,11362,Lipids,"[{'label': 'skin', 'eqv': 38.0, 'eunit': 'g', 'qty': 1.0, 'value': '0'}]",Cholesterol,601,mg,0
981,collard_greens,0,15144,Proximates,"[{'label': 'oz', 'eqv': 85.0, 'eunit': 'g', 'qty': 3.0, 'value': '68.49'}]",Water,255,g,80.58
982,collard_greens,0,15144,Proximates,"[{'label': 'oz', 'eqv': 85.0, 'eunit': 'g', 'qty': 3.0, 'value': '76'}]",Energy,208,kcal,90
983,collard_greens,0,15144,Proximates,"[{'label': 'oz', 'eqv': 85.0, 'eunit': 'g', 'qty': 3.0, 'value': '15.72'}]",Protein,203,g,18.50
984,collard_greens,0,15144,Proximates,"[{'label': 'oz', 'eqv': 85.0, 'eunit': 'g', 'qty': 3.0, 'value': '1.00'}]",Total lipid (fat),204,g,1.18
985,collard_greens,0,15144,Proximates,"[{'label': 'oz', 'eqv': 85.0, 'eunit': 'g', 'qty': 3.0, 'value': '0.00'}]","Carbohydrate, by difference",205,g,0.00
986,collard_greens,0,15144,Proximates,"[{'label': 'oz', 'eqv': 85.0, 'eunit': 'g', 'qty': 3.0, 'value': '0.0'}]","Fiber, total dietary",291,g,0.0
987,collard_greens,0,15144,Minerals,"[{'label': 'oz', 'eqv': 85.0, 'eunit': 'g', 'qty': 3.0, 'value': '22'}]","Calcium, Ca",301,mg,26
988,collard_greens,0,15144,Minerals,"[{'label': 'oz', 'eqv': 85.0, 'eunit': 'g', 'qty': 3.0, 'value': '2.12'}]","Iron, Fe",303,mg,2.50
989,collard_greens,0,15144,Minerals,"[{'label': 'oz', 'eqv': 85.0, 'eunit': 'g', 'qty': 3.0, 'value': '42'}]","Magnesium, Mg",304,mg,49
990,collard_greens,0,15144,Minerals,"[{'label': 'oz', 'eqv': 85.0, 'eunit': 'g', 'qty': 3.0, 'value': '113'}]","Phosphorus, P",305,mg,133
991,collard_greens,0,15144,Minerals,"[{'label': 'oz', 'eqv': 85.0, 'eunit': 'g', 'qty': 3.0, 'value': '147'}]","Potassium, K",306,mg,173
992,collard_greens,0,15144,Minerals,"[{'label': 'oz', 'eqv': 85.0, 'eunit': 'g', 'qty': 3.0, 'value': '458'}]","Sodium, Na",307,mg,539
993,collard_greens,0,15144,Minerals,"[{'label': 'oz', 'eqv': 85.0, 'eunit': 'g', 'qty': 3.0, 'value': '2.38'}]","Zinc, Zn",309,mg,2.80
994,collard_greens,0,15144,Vitamins,"[{'label': 'oz', 'eqv': 85.0, 'eunit': 'g', 'qty': 3.0, 'value': '6.0'}]","Vitamin C, total ascorbic acid",401,mg,7.0
995,collard_greens,0,15144,Vitamins,"[{'label': 'oz', 'eqv': 85.0, 'eunit': 'g', 'qty': 3.0, 'value': '0.068'}]",Thiamin,404,mg,0.080
996,collard_greens,0,15144,Vitamins,"[{'label': 'oz', 'eqv': 85.0, 'eunit': 'g', 'qty': 3.0, 'value': '0.170'}]",Riboflavin,405,mg,0.200
997,collard_greens,0,15144,Vitamins,"[{'label': 'oz', 'eqv': 85.0, 'eunit': 'g', 'qty': 3.0, 'value': '2.125'}]",Niacin,406,mg,2.500
998,collard_greens,0,15144,Vitamins,"[{'label': 'oz', 'eqv': 85.0, 'eunit': 'g', 'qty': 3.0, 'value': '0.128'}]",Vitamin B-6,415,mg,0.150
999,collard_greens,0,15144,Vitamins,"[{'label': 'oz', 'eqv': 85.0, 'eunit': 'g', 'qty': 3.0, 'value': '37'}]","Folate, DFE",435,µg,44
1000,collard_greens,0,15144,Vitamins,"[{'label': 'oz', 'eqv': 85.0, 'eunit': 'g', 'qty': 3.0, 'value': '7.65'}]",Vitamin B-12,418,µg,9.00
1001,collard_greens,0,15144,Vitamins,"[{'label': 'oz', 'eqv': 85.0, 'eunit': 'g', 'qty': 3.0, 'value': '38'}]","Vitamin A, RAE",320,µg,45
1002,collard_greens,0,15144,Vitamins,"[{'label': 'oz', 'eqv': 85.0, 'eunit': 'g', 'qty': 3.0, 'value': '128'}]","Vitamin A, IU",318,IU,150
1003,collard_greens,0,15144,Lipids,"[{'label': 'oz', 'eqv': 85.0, 'eunit': 'g', 'qty': 3.0, 'value': '0.122'}]","Fatty acids, total saturated",606,g,0.143
1004,collard_greens,0,15144,Lipids,"[{'label': 'oz', 'eqv': 85.0, 'eunit': 'g', 'qty': 3.0, 'value': '0.218'}]","Fatty acids, total monounsaturated",645,g,0.256
1005,collard_greens,0,15144,Lipids,"[{'label': 'oz', 'eqv': 85.0, 'eunit': 'g', 'qty': 3.0, 'value': '0.359'}]","Fatty acids, total polyunsaturated",646,g,0.422
1006,collard_greens,0,15144,Lipids,"[{'label': 'oz', 'eqv': 85.0, 'eunit': 'g', 'qty': 3.0, 'value': '47'}]",Cholesterol,601,mg,55
1007,green_beans,0,03091,Proximates,"[{'label': 'cup', 'eqv': 240.0, 'eunit': 'g', 'qty': 1.0, 'value': '220.44'}, {'label': 'tbsp', 'eqv': 15.0, 'eunit': 'g', 'qty': 1.0, 'value': '13.78'}, {'label': 'oz', 'eqv': 28.35, 'eunit': 'g', 'qty': 1.0, 'value': '26.04'}, {'label': 'jar', 'eqv': 113.0, 'eunit': 'g', 'qty': 1.0, 'value': '103.79'}, {'label': 'jar Beech-Nut Stage I (4 oz)', 'eqv': 113.0, 'eunit': 'g', 'qty': 1.0, 'value': '103.79'}, {'label': 'jar Gerber First Foods (2.5 oz)', 'eqv': 71.0, 'eunit': 'g', 'qty': 1.0, 'value': '65.21'}, {'label': 'jar Gerber Second Food (4 oz)', 'eqv': 113.0, 'eunit': 'g', 'qty': 1.0, 'value': '103.79'}, {'label': 'jar Heinz Strained-2 (4 oz)', 'eqv': 113.0, 'eunit': 'g', 'qty': 1.0, 'value': '103.79'}, {'label': 'jar Heinz Beginner-1 (2.5 oz)', 'eqv': 71.0, 'eunit': 'g', 'qty': 1.0, 'value': '65.21'}]",Water,255,g,91.85
1008,green_beans,0,03091,Proximates,"[{'label': 'cup', 'eqv': 240.0, 'eunit': 'g', 'qty': 1.0, 'value': '65'}, {'label': 'tbsp', 'eqv': 15.0, 'eunit': 'g', 'qty': 1.0, 'value': '4'}, {'label': 'oz', 'eqv': 28.35, 'eunit': 'g', 'qty': 1.0, 'value': '8'}, {'label': 'jar', 'eqv': 113.0, 'eunit': 'g', 'qty': 1.0, 'value': '31'}, {'label': 'jar Beech-Nut Stage I (4 oz)', 'eqv': 113.0, 'eunit': 'g', 'qty': 1.0, 'value': '31'}, {'label': 'jar Gerber First Foods (2.5 oz)', 'eqv': 71.0, 'eunit': 'g', 'qty': 1.0, 'value': '19'}, {'label': 'jar Gerber Second Food (4 oz)', 'eqv': 113.0, 'eunit': 'g', 'qty': 1.0, 'value': '31'}, {'label': 'jar Heinz Strained-2 (4 oz)', 'eqv': 113.0, 'eunit': 'g', 'qty': 1.0, 'value': '31'}, {'label': 'jar Heinz Beginner-1 (2.5 oz)', 'eqv': 71.0, 'eunit': 'g', 'qty': 1.0, 'value': '19'}]",Energy,208,kcal,27
1009,green_beans,0,03091,Proximates,"[{'label': 'cup', 'eqv': 240.0, 'eunit': 'g', 'qty': 1.0, 'value': '2.88'}, {'label': 'tbsp', 'eqv': 15.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.18'}, {'label': 'oz', 'eqv': 28.35, 'eunit': 'g', 'qty': 1.0, 'value': '0.34'}, {'label': 'jar', 'eqv': 113.0, 'eunit': 'g', 'qty': 1.0, 'value': '1.36'}, {'label': 'jar Beech-Nut Stage I (4 oz)', 'eqv': 113.0, 'eunit': 'g', 'qty': 1.0, 'value': '1.36'}, {'label': 'jar Gerber First Foods (2.5 oz)', 'eqv': 71.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.85'}, {'label': 'jar Gerber Second Food (4 oz)', 'eqv': 113.0, 'eunit': 'g', 'qty': 1.0, 'value': '1.36'}, {'label': 'jar Heinz Strained-2 (4 oz)', 'eqv': 113.0, 'eunit': 'g', 'qty': 1.0, 'value': '1.36'}, {'label': 'jar Heinz Beginner-1 (2.5 oz)', 'eqv': 71.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.85'}]",Protein,203,g,1.20
1010,green_beans,0,03091,Proximates,"[{'label': 'cup', 'eqv': 240.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.41'}, {'label': 'tbsp', 'eqv': 15.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.03'}, {'label': 'oz', 'eqv': 28.35, 'eunit': 'g', 'qty': 1.0, 'value': '0.05'}, {'label': 'jar', 'eqv': 113.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.19'}, {'label': 'jar Beech-Nut Stage I (4 oz)', 'eqv': 113.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.19'}, {'label': 'jar Gerber First Foods (2.5 oz)', 'eqv': 71.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.12'}, {'label': 'jar Gerber Second Food (4 oz)', 'eqv': 113.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.19'}, {'label': 'jar Heinz Strained-2 (4 oz)', 'eqv': 113.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.19'}, {'label': 'jar Heinz Beginner-1 (2.5 oz)', 'eqv': 71.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.12'}]",Total lipid (fat),204,g,0.17
1011,green_beans,0,03091,Proximates,"[{'label': 'cup', 'eqv': 240.0, 'eunit': 'g', 'qty': 1.0, 'value': '15.10'}, {'label': 'tbsp', 'eqv': 15.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.94'}, {'label': 'oz', 'eqv': 28.35, 'eunit': 'g', 'qty': 1.0, 'value': '1.78'}, {'label': 'jar', 'eqv': 113.0, 'eunit': 'g', 'qty': 1.0, 'value': '7.11'}, {'label': 'jar Beech-Nut Stage I (4 oz)', 'eqv': 113.0, 'eunit': 'g', 'qty': 1.0, 'value': '7.11'}, {'label': 'jar Gerber First Foods (2.5 oz)', 'eqv': 71.0, 'eunit': 'g', 'qty': 1.0, 'value': '4.47'}, {'label': 'jar Gerber Second Food (4 oz)', 'eqv': 113.0, 'eunit': 'g', 'qty': 1.0, 'value': '7.11'}, {'label': 'jar Heinz Strained-2 (4 oz)', 'eqv': 113.0, 'eunit': 'g', 'qty': 1.0, 'value': '7.11'}, {'label': 'jar Heinz Beginner-1 (2.5 oz)', 'eqv': 71.0, 'eunit': 'g', 'qty': 1.0, 'value': '4.47'}]","Carbohydrate, by difference",205,g,6.29
